,STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,IMMEDIATE_STOP_FLAG,STOP_FRISK_TIME_HOUR,KMEANS_DEMEANOR,TIME_NUM,SUSPECT_REPORTED_AGE_CUT
4558,8269,2020-11-05,19:03:00,2020,November,Thursday,Based on Radio Run,APP,POM,44,SGT,44,CPW,5,Y,N,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,NERVOUS,18,MALE,BLACK,6.0,160,THN,BROWN,OTHER,RED HAT RED JACKET BLACK ADDI,44,260 E 161 ST,E 161 ST,1006673,240066,10451,PBBX,BRONX,Y,19,2,19.05,"[10, 20)"
4559,2800,2020-03-22,09:00:00,2020,March,Sunday,Based on Radio Run,APP,POM,103,SGT,103,PETIT LARCENY,4,Y,N,Y,PETIT LARCENY,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CO,CALM,47,MALE,BLACK,5.8,160,MED,BROWN,BLD,empty,103,SUTPHIN BLVD && 88 AVE,SUTPHIN BLVD,1037132,196129,11435,PBQS,QUEENS,Y,9,1,9.0,"[40, 50)"
4560,6381,2020-08-06,12:35:00,2020,August,Thursday,Based on Self Initiated,APP,POM,186,SGT,72,CPW,3,Y,N,Y,CPW,N,Y,N,N,N,Y,Y,empty,empty,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,CO,empty,29,MALE,BLACK,5.6,180,MED,BROWN,BLK,empty,67,2501 NEWKIRK AVE,NEWKIRK AVE,997281,172382,11226,PBBS,BROOKLYN,Y,12,0,12.583333333333334,"[20, 30)"
4561,6634,2020-07-24,19:11:00,2020,July,Friday,Based on Self Initiated,APP,OTHER,544,SGT,544,ASSAULT,20,Y,Y,N,not arrested,N,N,N,S,V,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,"CALM, COMPLIANT",21,MALE,BLACK,6.1,185,THN,BROWN,BLK,empty,34,652 W 189 ST,W 189 ST,1003098,250766,10040,PBMN,MANHATTAN,N,19,6,19.183333333333334,"[20, 30)"
4562,3863,2020-04-24,15:50:00,2020,April,Friday,Based on Radio Run,APP,POM,109,SGT,109,UNAUTHORIZED USE OF A VEHICLE,15,Y,Y,N,not arrested,N,N,N,S,V,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,CM,CALM,19,MALE,BLACK,5.5,117,UNKNOWN,BROWN,BLK,BLACK JACKET DARK PANTS BLACK,109,25 AVE && 121 ST,25 AVE,1026591,222372,11356,PBQN,QUEENS,Y,15,1,15.833333333333334,"[10, 20)"
4563,8422,2020-11-10,01:13:00,2020,November,Tuesday,Based on C/W on Scene,APP,POM,52,SGT,52,AUTO STRIPPIG,25,Y,Y,Y,AUTO STRIPPIG,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CM,empty,21,MALE,WHITE,5.8,140,THN,BROWN,BLK,empty,52,E 205 ST && JEROME AVE,E 205 ST,1015156,258409,10468,PBBX,BRONX,Y,1,0,1.2166666666666668,"[20, 30)"
4564,2840,2020-03-17,19:34:00,2020,March,Tuesday,Based on Radio Run,APP,SGT,23,LT,23,CPW,2,Y,N,N,not arrested,N,N,N,S,N,Y,N,N,empty,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,CM,NERVOUS,23,MALE,BLACK,5.7,160,THN,BROWN,BLK,empty,23,2185 1 AVE,1 AVE,1001602,228553,10029,PBMN,MANHATTAN,N,19,2,19.566666666666666,"[20, 30)"
4565,3972,2020-04-28,21:53:00,2020,April,Tuesday,Based on Radio Run,APP,POM,61,SGT,61,ASSAULT,5,N,N,Y,ASSAULT,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CM,UPSET,45,FEMALE,WHITE,5.3,160,HEA,BROWN,GRY,GRAY CAMOUFLAGE SWEATSHIRT GR,61,EMMONS AVE && NOSTRAND AVE,EMMONS AVE,1001266,152013,11235,PBBS,BROOKLYN,Y,21,4,21.883333333333333,"[40, 50)"
4566,6771,2020-09-02,02:54:00,2020,September,Wednesday,Based on Radio Run,APP,POM,83,SGT,83,BURGLARY,13,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,18,MALE,BLACK,5.9,150,THN,BROWN,BLK,empty,83,844 KNICKERBOCKER AVE,KNICKERBOCKER AVE,1010245,191325,11207,PBBN,BROOKLYN,N,2,1,2.9,"[10, 20)"
4567,2646,2020-03-14,19:02:00,2020,March,Saturday,Based on Radio Run,APP,POM,90,LT,90,CPW,5,Y,N,N,not arrested,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,CM,CALM,33,MALE,BLACK,5.3,120,THN,BROWN,BLK,UNK TATTOO ON NECK,90,301 KEAP ST,KEAP ST,996572,197150,11211,PBBN,BROOKLYN,Y,19,1,19.033333333333335,"[30, 40)"
4568,4570,2020-05-15,23:27:00,2020,May,Friday,Based on Radio Run,APP,POM,110,SGT,110,MENACING,18,Y,N,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,SA,NERVOUS,37,MALE,OTHER,5.11,200,MED,unknown,OTHER,empty,110,SHEA ROAD && GRAND CENTRAL PARKWAY,SHEA ROAD,1020255,210816,unknown,PBQN,QUEENS,Y,23,2,23.45,"[30, 40)"
4569,6199,2020-07-17,22:59:00,2020,July,Friday,Based on Self Initiated,APP,POM,121,LT,121,CPW,32,Y,Y,N,not arrested,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,SB,COMPLIANT,20,MALE,BLACK,5.7,160,THN,BROWN,BLK,CAR FITS DESCRIPTION FOR BEIN,121,RICHMOND TER && WRIGHT AVE,RICHMOND TER,942752,171459,10303,PBSI,STATEN ISLAND,Y,22,6,22.983333333333334,"[20, 30)"
4570,7898,2020-10-27,15:45:00,2020,October,Tuesday,Based on Radio Run,APP,POM,60,SGT,60,CPW,2,Y,N,N,not arrested,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,CM,empty,25,MALE,OTHER,5.1,175,THN,BROWN,BLK,UNK,60,WEST ST && AVENUE Z,WEST ST,992743,152886,11223,PBBS,BROOKLYN,Y,15,0,15.75,"[20, 30)"
4571,319,2020-01-12,20:22:00,2020,January,Sunday,Based on Radio Run,APP,POM,78,SGT,78,CPW,41,Y,Y,N,not arrested,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,SA,UPSET BUT COMPLIANT,55,MALE,BLACK,5.8,180,THN,unknown,BLK,empty,78,FLATBUSH AVE && BERGEN ST,FLATBUSH AVE,991144,187337,11217,PBBS,BROOKLYN,N,20,6,20.366666666666667,"[50, 60)"
4572,5514,2020-06-11,17:06:00,2020,June,Thursday,Based on Radio Run,APP,POM,120,SGT,120,BURGLARY,2,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,empty,45,MALE,WHITE,5.1,150,UNKNOWN,BROWN,OTHER,SPAWN (ARM),120,62C RECTOR ST,RECTOR ST,948655,170774,10310,PBSI,STATEN ISLAND,Y,17,0,17.1,"[40, 50)"
4573,6146,2020-07-28,04:14:00,2020,July,Tuesday,Based on C/W on Scene,APP,POM,46,SGT,52,BURGLARY,20,Y,Y,Y,BURGLARY,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,CM,NERVOUS,27,MALE,BLACK,5.8,150,THN,unknown,BLK,empty,52,3 W FORDHAM RD,W FORDHAM RD,1011548,253686,10468,PBBX,BRONX,Y,4,2,4.233333333333333,"[20, 30)"
4574,9006,2020-11-23,02:23:00,2020,November,Monday,Based on Radio Run,APP,POM,19,SGT,19,CRIMINAL MISCHIEF,10,Y,N,Y,CRIMINAL MISCHIEF,N,Y,N,N,N,N,Y,empty,empty,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CO,AGITATED AND RILED,22,MALE,BLACK,5.7,170,MED,BROWN,BLK,empty,19,3 AVE && E 77 ST,3 AVE,995812,220892,10075,PBMN,MANHATTAN,Y,2,7,2.3833333333333333,"[20, 30)"
4575,6814,2020-09-03,13:35:00,2020,September,Thursday,Based on Radio Run,APP,POM,17,LT,17,ROBBERY,5,Y,N,Y,OTHER,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,CALM,34,MALE,WHITE,5.8,180,MED,BROWN,BLK,empty,17,405 LEXINGTON AVE,LEXINGTON AVE,991029,213218,10017,PBMS,MANHATTAN,Y,13,1,13.583333333333334,"[30, 40)"
4576,2095,2020-02-22,16:18:00,2020,February,Saturday,Based on Radio Run,APP,POM,48,LT,48,ROBBERY,6,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,AGGRESSIVE,12,MALE,BLACK,5.3,110,MED,BLACK,BLK,NONE,48,PROSPECT AVE && E 179 ST,PROSPECT AVE,1015283,247424,10460,PBBX,BRONX,Y,16,0,16.3,"[10, 20)"
4577,3599,2020-04-17,13:05:00,2020,April,Friday,Based on C/W on Scene,APP,POM,866,SGT,866,GRAND LARCENY,21,Y,N,N,not arrested,N,N,N,S,V,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,CM,NERVOUS AND AGITATED,18,MALE,BLACK,5.11,160,UNKNOWN,BLACK,BLK,empty,107,QUEENS BLVD && VAN WYCK EXPY,QUEENS BLVD,1033994,197699,unknown,PBQS,QUEENS,N,13,7,13.083333333333334,"[10, 20)"
4578,6519,2020-08-19,02:29:00,2020,August,Wednesday,Based on C/W on Scene,APP,POM,61,SGT,61,ASSAULT,10,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,IN A RUSH,30,MALE,BLACK,5.1,200,HEA,BROWN,BLK,BLACK HAT BLUE SHIRT BLUE JEA,61,3741 NOSTRAND AVE,NOSTRAND AVE,1000864,155199,11235,PBBS,BROOKLYN,N,2,0,2.4833333333333334,"[30, 40)"
4579,3245,2020-04-03,16:39:00,2020,April,Friday,Based on Radio Run,APP,POM,20,LT,20,PETIT LARCENY,20,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,SA,CALM,48,MALE,BLACK,5.9,180,MED,BROWN,GRY,empty,20,W 74 ST && BROADWAY,W 74 ST,989368,223555,10023,PBMN,MANHATTAN,Y,16,1,16.65,"[40, 50)"
4580,8448,2020-10-07,15:32:00,2020,October,Wednesday,Based on Radio Run,APP,POM,50,SGT,50,OTHER,15,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,APPERANTLY NORMAL.,21,MALE,WHITE,5.1,130,THN,BROWN,BLK,UNK,50,RESERVOIR AVE && CLAFLIN AVE,RESERVOIR AVE,1012062,257773,10468,PBBX,BRONX,N,15,3,15.533333333333333,"[20, 30)"
4581,6314,2020-08-08,16:37:00,2020,August,Saturday,Based on Radio Run,APP,POM,23,LT,23,PETIT LARCENY,10,Y,N,Y,PETIT LARCENY,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,39,MALE,BLACK,5.5,160,THN,BROWN,BLK,empty,23,LEXINGTON AVE && E 110 ST,LEXINGTON AVE,999643,228852,10029,PBMN,MANHATTAN,N,16,1,16.616666666666667,"[30, 40)"
4582,5796,2020-06-26,07:20:00,2020,June,Friday,Based on Radio Run,APP,POF,107,LT,107,BURGLARY,14,Y,N,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,CALM AND APOLOGETIC,40,MALE,WHITE,5.9,175,THN,BROWN,BLK,empty,107,75-68 187 ST,187 ST,1044586,205003,11366,PBQS,QUEENS,Y,7,1,7.333333333333333,"[40, 50)"
4583,4200,2020-05-05,22:08:00,2020,May,Tuesday,Based on Radio Run,APP,POM,42,SGT,42,ASSAULT,3,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,empty,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,CONFUSED,32,FEMALE,BLACK,5.2,210,HEA,BROWN,BRO,PINK LEATHER JACKET,42,1420 WASHINGTON AVE,WASHINGTON AVE,1010763,243727,10456,PBBX,BRONX,N,22,9,22.133333333333333,"[30, 40)"
4584,3549,2020-04-10,09:58:00,2020,April,Friday,Based on Radio Run,APP,POF,19,SGT,19,PETIT LARCENY,8,Y,N,Y,PETIT LARCENY,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,CM,CALM,49,MALE,WHITE,6.0,150,THN,BROWN,BLK,BLUE JACKET BLUE JEANS,19,E 62 ST && 3 AVE,E 62 ST,993887,217417,10065,PBMN,MANHATTAN,Y,9,1,9.966666666666667,"[40, 50)"
4585,2945,2020-03-25,14:30:00,2020,March,Wednesday,Based on Radio Run,APP,POM,61,SGT,61,ROBBERY,15,Y,Y,N,not arrested,N,N,N,S,V,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,17,MALE,WHITE,5.1,150,MED,BLACK,BLK,HISPANIC MALE WEARING GREY HO,61,1007 QUENTIN RD,QUENTIN RD,994650,160756,11223,PBBS,BROOKLYN,Y,14,1,14.5,"[10, 20)"
4586,6410,2020-08-11,02:10:00,2020,August,Tuesday,Based on Radio Run,APP,POM,13,SGT,13,BURGLARY,20,Y,Y,N,not arrested,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,CM,CALM,39,MALE,WHITE,5.6,150,THN,unknown,BLK,TATTOS ARE BOTH ARMS BLACK SH,13,135 W 24 ST,W 24 ST,985967,210444,10001,PBMS,MANHATTAN,Y,2,1,2.1666666666666665,"[30, 40)"
4587,4108,2020-05-02,00:00:00,2020,May,Saturday,Based on C/W on Scene,APP,POF,110,SGT,110,CPW,5,Y,N,N,not arrested,N,N,N,S,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,SA,AGITATED/ HIGHLY COMBATIVE AND VERBALLY AGGRESSIVE,25,MALE,BLACK,5.1,170,MED,BROWN,BLK,empty,110,88-01 QUEENS BLVD,QUEENS BLVD,1018924,207186,11373,PBQN,QUEENS,Y,0,7,0.0,"[20, 30)"
4588,7029,2020-09-06,09:41:00,2020,September,Sunday,Based on Radio Run,APP,POM,42,SGT,42,ASSAULT,2,Y,N,Y,ASSAULT,N,Y,N,N,N,N,Y,empty,empty,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,CM,empty,27,MALE,WHITE,5.4,170,MED,BROWN,BLK,empty,42,918 FREEMAN ST,FREEMAN ST,1014099,241685,10459,PBBX,BRONX,Y,9,0,9.683333333333334,"[20, 30)"
4589,2320,2020-03-08,03:36:00,2020,March,Sunday,Based on Radio Run,APP,POM,23,SGT,23,ROBBERY,2,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,NERVIOUS,19,FEMALE,BLACK,5.8,140,THN,BROWN,BLK,SUBJECT WAS WEARING A DENIM J,23,E 105 ST && 1 AVE,E 105 ST,1000710,226718,10029,PBMN,MANHATTAN,N,3,0,3.6,"[10, 20)"
4590,1049,2020-02-04,23:19:00,2020,February,Tuesday,Based on Radio Run,APP,POM,110,SGT,110,CPW,38,Y,N,N,not arrested,N,N,N,S,V,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,CM,CALM,47,MALE,WHITE,5.5,180,MED,BROWN,BLK,empty,110,93-05 43 AVE,43 AVE,1019637,210400,11373,PBQN,QUEENS,Y,23,1,23.316666666666666,"[40, 50)"
4591,4316,2020-05-07,01:45:00,2020,May,Thursday,Based on Self Initiated,APP,POM,42,SGT,42,CPW,1,Y,Y,N,not arrested,N,N,N,S,V,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,CM,CALM,35,MALE,BLACK,5.9,170,MED,BLACK,OTHER,empty,42,875 MELROSE AVE,MELROSE AVE,1008083,239658,10451,PBBX,BRONX,N,1,1,1.75,"[30, 40)"
4592,2399,2020-03-05,15:06:00,2020,March,Thursday,Based on Self Initiated,APP,POM,46,OTHER,46,ROBBERY,2,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,CALM,38,MALE,WHITE,5.9,195,MED,BROWN,OTHER,NECK TATTOO GREEN BASEBALL HA,46,GRAND CONC && E 179 ST,GRAND CONC,1010622,249371,10453,PBBX,BRONX,Y,15,1,15.1,"[30, 40)"
4593,6828,2020-09-06,16:28:00,2020,September,Sunday,Based on Radio Run,APP,POM,76,LT,76,CPW,10,Y,N,N,not arrested,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,CM,CALM,21,MALE,BLACK,6.0,180,THN,BROWN,BRO,TATTOO,76,322 CLINTON ST,CLINTON ST,985213,189160,11231,PBBS,BROOKLYN,N,16,1,16.466666666666665,"[20, 30)"
4594,4730,2020-05-19,21:35:00,2020,May,Tuesday,Based on C/W on Scene,APP,POM,66,SGT,66,ROBBERY,8,Y,Y,Y,ROBBERY,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,SA,empty,21,MALE,WHITE,5.5,140,THN,BROWN,BLK,empty,62,63 ST && DAHILL RD,63 ST,991307,162105,11204,PBBS,BROOKLYN,Y,21,0,21.583333333333332,"[20, 30)"
4595,5644,2020-06-13,22:20:00,2020,June,Saturday,Based on Radio Run,APP,POM,52,SGT,52,ROBBERY,15,Y,Y,Y,ROBBERY,N,Y,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,CM,NERVOUS,15,MALE,WHITE,5.9,160,THN,BROWN,BRO,AFRO,52,MOSHOLU PARKWAY && SOUTHERN BOULEVARD,MOSHOLU PARKWAY,1017541,255918,unknown,PBBX,BRONX,Y,22,2,22.333333333333332,"[10, 20)"
4596,768,2020-01-04,11:45:00,2020,January,Saturday,Based on C/W on Scene,APP,OTHER,297,SGT,298,CPW,4,Y,Y,N,not arrested,N,N,N,S,V,Y,N,N,empty,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,AT THE BEGINING COMBATIVE LATER CALM,28,MALE,WHITE,5.11,200,MED,BLACK,BLK,empty,78,673 DEGRAW ST,DEGRAW ST,989588,186383,11217,PBBS,BROOKLYN,Y,11,1,11.75,"[20, 30)"
4597,8914,2020-12-05,01:01:00,2020,December,Saturday,Based on Self Initiated,APP,POM,112,SGT,112,BURGLARY,14,Y,N,Y,BURGLARY,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,SB,NERVOUS,34,MALE,WHITE,5.1,160,MED,OTHER,BLK,NO,112,66-35 108 ST,108 ST,1026519,205058,11375,PBQN,QUEENS,N,1,2,1.0166666666666666,"[30, 40)"
4598,1788,2020-02-23,03:03:00,2020,February,Sunday,Based on Radio Run,APP,POM,24,LT,24,BURGLARY,5,Y,N,N,not arrested,N,N,N,S,V,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,INTOX,30,MALE,WHITE,5.6,150,THN,BROWN,BLD,empty,24,51 W 86 ST,W 86 ST,992137,225777,10024,PBMN,MANHATTAN,Y,3,0,3.05,"[30, 40)"
4599,3175,2020-03-24,22:32:00,2020,March,Tuesday,Based on Self Initiated,APP,POM,43,SGT,47,CPW,3,Y,N,Y,CPW,N,N,N,S,V,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,CM,FLEEING,21,MALE,WHITE,5.6,140,THN,BROWN,BRO,BLUE PANTS,46,MORRIS AVE && E 183 ST,MORRIS AVE,1011383,251919,10453,PBBX,BRONX,Y,22,0,22.533333333333335,"[20, 30)"
4600,2202,2020-03-04,16:40:00,2020,March,Wednesday,Based on Radio Run,APP,POM,106,SGT,106,ROBBERY,20,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,empty,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,16,MALE,BLACK,5.2,120,THN,unknown,BLK,empty,106,133-50 125 ST,125 ST,1035709,183371,11420,PBQS,QUEENS,Y,16,1,16.666666666666668,"[10, 20)"
4601,5015,2020-05-05,17:56:00,2020,May,Tuesday,Based on Radio Run,APP,POM,75,SGT,75,CPW,6,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,27,MALE,BLACK,6.0,175,THN,BROWN,BLK,empty,75,LINDEN BLVD && AUTUMN AVE,LINDEN BLVD,1021287,183014,11208,PBBN,BROOKLYN,N,17,1,17.933333333333334,"[20, 30)"
4602,3896,2020-04-25,15:00:00,2020,April,Saturday,Based on C/W on Scene,APP,POM,28,SGT,28,BURGLARY,23,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,SA,UPSET,59,MALE,BLACK,5.5,150,THN,BROWN,BLD,empty,28,197 LENOX AVE,LENOX AVE,998593,232401,10026,PBMN,MANHATTAN,N,15,4,15.0,"[50, 60)"
