,STOP_WAS_INITIATED,STOP_DURATION_MINUTES,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,FRISKED_FLAG,SEARCHED_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_BORO_NAME,IMMEDIATE_STOP_FLAG,STOP_FRISK_TIME_HOUR,KMEANS_DEMEANOR
6680,Based on Radio Run,20,N,not arrested,N,N,N,21,MALE,BLACK,5.1,180,MED,unknown,BLK,MANHATTAN,Y,10,7
6681,Based on Radio Run,2,Y,CPW,Y,Y,N,28,MALE,BLACK,5.8,185,MED,BLACK,BLK,MANHATTAN,Y,22,0
6682,Based on Radio Run,10,N,not arrested,N,N,N,20,MALE,WHITE,5.8,180,MED,BROWN,BLK,BROOKLYN,Y,0,2
6683,Based on Self Initiated,5,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,Y,Y,N,30,MALE,BLACK,5.11,180,MED,BROWN,BLK,BROOKLYN,Y,17,1
6684,Based on Self Initiated,7,N,not arrested,Y,Y,N,17,MALE,BLACK,5.8,180,MED,BROWN,BLK,BRONX,Y,19,0
6685,Based on C/W on Scene,41,N,not arrested,Y,N,Y,21,MALE,BLACK,5.6,160,THN,BROWN,BLK,BROOKLYN,Y,1,1
6686,Based on Radio Run,20,N,not arrested,Y,Y,N,48,FEMALE,WHITE,5.3,115,THN,BROWN,BLK,BROOKLYN,Y,11,1
6687,Based on Radio Run,5,Y,MENACING,Y,Y,Y,37,MALE,BLACK,6.1,200,THN,BROWN,BLK,BROOKLYN,N,14,1
6688,Based on Radio Run,1,Y,PETIT LARCENY,N,N,N,25,MALE,BLACK,5.9,175,MED,BROWN,BLK,QUEENS,Y,9,5
6689,Based on Self Initiated,10,N,not arrested,Y,N,N,32,MALE,BLACK,5.11,140,THN,BROWN,OTHER,BROOKLYN,Y,2,0
6690,Based on Self Initiated,1,Y,CPW,Y,Y,Y,16,MALE,BLACK,5.7,150,THN,BROWN,BLK,BROOKLYN,Y,0,2
6691,Based on Radio Run,10,Y,ROBBERY,Y,Y,N,29,MALE,BLACK,5.11,300,HEA,BROWN,BLK,MANHATTAN,N,0,0
6692,Based on Radio Run,10,Y,ROBBERY,N,Y,N,17,FEMALE,WHITE,5.5,110,THN,BROWN,OTHER,QUEENS,N,23,0
6693,Based on C/W on Scene,20,N,not arrested,Y,N,N,28,MALE,BLACK,5.7,260,HEA,BROWN,BLK,BROOKLYN,N,5,4
6694,Based on Radio Run,15,N,not arrested,N,N,N,30,MALE,BLACK,5.1,185,MED,BROWN,BLK,BRONX,N,11,10
6695,Based on Radio Run,1,Y,CPW,Y,Y,N,26,MALE,BLACK,5.11,185,MED,BROWN,BRO,MANHATTAN,Y,10,0
6696,Based on Self Initiated,8,Y,CPW,Y,Y,N,17,MALE,BLACK,5.9,145,THN,BROWN,BLK,BRONX,Y,15,2
6697,Based on Radio Run,25,N,not arrested,N,N,N,15,FEMALE,BLACK,5.5,150,HEA,BROWN,BLK,BRONX,Y,23,0
6698,Based on Radio Run,20,Y,UNAUTHORIZED USE OF A VEHICLE,Y,Y,N,42,MALE,WHITE,5.6,140,THN,BROWN,BRO,QUEENS,Y,6,1
6699,Based on Radio Run,5,N,not arrested,N,N,N,40,MALE,WHITE,6.2,160,UNKNOWN,unknown,OTHER,MANHATTAN,Y,12,1
6700,Based on Radio Run,5,N,not arrested,Y,N,Y,27,MALE,BLACK,5.7,175,MED,BROWN,BLK,STATEN ISLAND,Y,18,5
6701,Based on Radio Run,7,N,not arrested,Y,N,N,18,MALE,WHITE,5.5,160,THN,BROWN,BLK,BRONX,N,15,2
6702,Based on Radio Run,35,N,not arrested,Y,N,Y,22,MALE,OTHER,5.7,175,MED,BROWN,BLK,QUEENS,Y,0,5
6703,Based on Self Initiated,20,N,not arrested,Y,N,N,16,MALE,BLACK,5.8,150,THN,BROWN,BLK,MANHATTAN,N,18,2
6704,Based on Self Initiated,16,N,not arrested,N,N,N,25,MALE,BLACK,5.1,160,THN,BROWN,BLK,MANHATTAN,Y,1,2
6705,Based on Radio Run,5,Y,CPW,Y,Y,N,56,MALE,BLACK,5.3,170,MED,BROWN,BRO,STATEN ISLAND,Y,8,0
6706,Based on Radio Run,10,N,not arrested,N,N,N,14,FEMALE,BLACK,5.5,163,MED,BLACK,BLK,BROOKLYN,N,14,1
6707,Based on Radio Run,10,N,not arrested,N,N,N,40,MALE,BLACK,5.6,210,HEA,BROWN,BLK,BROOKLYN,Y,15,1
6708,Based on Radio Run,5,N,not arrested,Y,N,Y,40,MALE,BLACK,6.0,280,HEA,BROWN,OTHER,BRONX,Y,19,4
6709,Based on Radio Run,5,Y,MENACING,Y,Y,Y,20,MALE,BLACK,5.11,170,MED,BLACK,BLK,BRONX,N,12,10
6710,Based on Radio Run,5,N,not arrested,N,N,N,21,MALE,WHITE,5.8,250,HEA,BROWN,BLK,BROOKLYN,Y,0,3
6711,Based on Radio Run,14,Y,ROBBERY,Y,Y,Y,19,FEMALE,BLACK,5.6,140,MED,BLACK,OTHER,MANHATTAN,Y,3,0
6712,Based on Radio Run,1,Y,OTHER,N,N,N,18,MALE,OTHER,5.7,120,THN,BROWN,BRO,QUEENS,Y,0,0
6713,Based on Radio Run,10,N,not arrested,N,N,N,17,MALE,BLACK,5.6,150,MED,BROWN,BLK,QUEENS,Y,4,2
6714,Based on C/W on Scene,4,N,not arrested,Y,N,Y,30,MALE,WHITE,5.1,180,MED,BROWN,BRO,MANHATTAN,Y,11,1
6715,Based on Radio Run,18,N,not arrested,Y,N,Y,19,MALE,BLACK,6.1,215,MED,BROWN,BLK,BRONX,Y,20,1
6716,Based on Radio Run,10,N,not arrested,Y,N,Y,19,MALE,WHITE,5.11,200,HEA,BROWN,BLK,BRONX,Y,22,1
6717,Based on Radio Run,15,Y,OTHER,N,Y,N,47,MALE,WHITE,5.8,250,HEA,BROWN,BLK,MANHATTAN,N,3,0
6718,Based on Radio Run,1,Y,CPW,Y,Y,Y,26,MALE,BLACK,5.6,160,MED,BROWN,BLK,BROOKLYN,Y,23,0
6719,Based on Radio Run,4,Y,ROBBERY,Y,Y,Y,17,MALE,BLACK,6.3,180,THN,BROWN,BLK,BROOKLYN,Y,19,1
6720,Based on C/W on Scene,5,N,not arrested,N,N,N,24,FEMALE,BLACK,5.7,190,MED,BROWN,BLK,MANHATTAN,Y,15,0
6721,Based on C/W on Scene,5,N,not arrested,N,N,N,40,MALE,WHITE,5.5,160,MED,BROWN,BLK,BROOKLYN,Y,11,2
6722,Based on Radio Run,5,N,not arrested,Y,N,Y,39,MALE,BLACK,5.5,200,MED,BROWN,BLK,QUEENS,Y,19,1
6723,Based on C/W on Scene,10,N,not arrested,Y,Y,Y,26,MALE,BLACK,6.2,250,MED,BROWN,BLK,BRONX,Y,3,1
6724,Based on Radio Run,7,Y,ROBBERY,Y,Y,Y,21,MALE,BLACK,6.0,190,THN,BROWN,BLK,BROOKLYN,Y,19,1
6725,Based on Radio Run,12,N,not arrested,Y,Y,N,21,MALE,BLACK,6.1,141,THN,BROWN,BLK,BROOKLYN,Y,18,0
6726,Based on Radio Run,2,N,not arrested,N,N,N,53,MALE,WHITE,5.11,170,MED,BROWN,GRY,QUEENS,Y,13,1
6727,Based on Radio Run,10,Y,BURGLARY,Y,Y,Y,48,MALE,BLACK,5.7,156,THN,BROWN,BLD,MANHATTAN,N,2,2
6728,Based on Radio Run,10,N,not arrested,Y,N,Y,36,MALE,WHITE,5.2,140,THN,BROWN,BLK,BROOKLYN,Y,0,1
6729,Based on Radio Run,5,N,not arrested,N,N,N,54,MALE,WHITE,5.9,160,THN,BROWN,BLK,QUEENS,N,16,6
6730,Based on C/W on Scene,5,N,not arrested,Y,N,N,31,MALE,BLACK,6.0,227,HEA,BROWN,BLK,BROOKLYN,Y,20,0
6731,Based on Radio Run,3,N,not arrested,Y,N,N,22,FEMALE,WHITE,5.1,160,MED,BROWN,BRO,MANHATTAN,N,1,2
6732,Based on Radio Run,10,N,not arrested,Y,N,Y,35,MALE,BLACK,5.8,200,MED,BROWN,OTHER,BROOKLYN,Y,4,0
6733,Based on Radio Run,9,N,not arrested,N,N,N,43,MALE,BLACK,5.466666666666666,207,UNKNOWN,unknown,BLK,QUEENS,Y,2,1
6734,Based on Radio Run,10,N,not arrested,Y,N,Y,26,MALE,BLACK,5.7,150,THN,BROWN,BLK,STATEN ISLAND,Y,16,4
6736,Based on Radio Run,5,N,not arrested,Y,N,N,15,MALE,BLACK,5.5,120,THN,OTHER,BLK,BROOKLYN,Y,7,1
6737,Based on Radio Run,4,Y,ASSAULT,N,N,N,32,MALE,WHITE,5.4,140,THN,BROWN,BLK,BRONX,Y,0,0
6738,Based on Radio Run,25,Y,ROBBERY,N,Y,N,21,MALE,WHITE,6.0,170,MED,BROWN,BLK,QUEENS,N,4,9
6739,Based on C/W on Scene,10,N,not arrested,N,N,N,27,MALE,BLACK,6.0,200,THN,BROWN,BLK,BROOKLYN,Y,14,7
6740,Based on Self Initiated,20,N,not arrested,N,N,N,29,MALE,OTHER,6.1,190,THN,unknown,BRO,BROOKLYN,N,2,1
6741,Based on Radio Run,10,Y,BURGLARY,N,Y,N,25,MALE,WHITE,5.7,165,MED,BLACK,BLK,QUEENS,Y,2,3
6742,Based on C/W on Scene,6,Y,UNAUTHORIZED USE OF A VEHICLE,Y,Y,N,19,MALE,BLACK,5.8,160,THN,BROWN,BLK,QUEENS,Y,12,1
6743,Based on Radio Run,7,N,not arrested,N,N,N,26,MALE,BLACK,5.7,150,MED,BROWN,BLK,BROOKLYN,Y,15,7
6744,Based on Self Initiated,13,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,N,N,49,MALE,WHITE,5.336666666666667,190,MED,BROWN,BRO,BROOKLYN,Y,22,5
6745,Based on Radio Run,6,Y,CRIMINAL MISCHIEF,N,Y,Y,36,MALE,BLACK,5.1,150,MED,BLACK,BRO,BROOKLYN,Y,22,0
6746,Based on C/W on Scene,15,N,not arrested,N,N,N,59,MALE,BLACK,5.1,160,THN,BROWN,BLK,MANHATTAN,N,1,0
6747,Based on Radio Run,3,N,not arrested,N,N,N,38,MALE,BLACK,5.8,200,MED,BROWN,BLK,BRONX,Y,12,0
6748,Based on Radio Run,10,N,not arrested,Y,N,Y,63,MALE,OTHER,6.2,240,HEA,BROWN,GRY,QUEENS,Y,23,1
6749,Based on Radio Run,7,N,not arrested,Y,N,Y,33,MALE,BLACK,5.7,180,MED,BROWN,BLD,QUEENS,N,18,0
6750,Based on Radio Run,9,N,not arrested,Y,N,Y,38,MALE,BLACK,5.8,150,MED,BROWN,BLK,BROOKLYN,Y,22,3
6751,Based on Radio Run,4,N,not arrested,N,N,N,50,FEMALE,BLACK,5.6,180,MED,BROWN,BLK,BROOKLYN,N,3,5
6752,Based on C/W on Scene,30,Y,ASSAULT,N,N,N,15,MALE,BLACK,6.3,200,THN,BROWN,BLK,MANHATTAN,Y,16,0
6753,Based on C/W on Scene,41,N,not arrested,N,N,N,22,MALE,BLACK,5.6,160,THN,unknown,BLK,QUEENS,Y,4,1
6754,Based on Radio Run,5,Y,PETIT LARCENY,N,Y,N,40,MALE,WHITE,5.9,158,UNKNOWN,unknown,OTHER,BROOKLYN,Y,21,0
6755,Based on Radio Run,41,Y,PETIT LARCENY,N,Y,N,31,MALE,WHITE,6.1,170,THN,BROWN,BLK,QUEENS,Y,18,0
6756,Based on Radio Run,4,Y,ROBBERY,N,Y,N,46,MALE,BLACK,6.2,220,MED,BROWN,GRY,MANHATTAN,N,20,0
6757,Based on Radio Run,10,Y,ASSAULT,Y,Y,Y,37,MALE,WHITE,5.7,185,THN,BROWN,BRO,MANHATTAN,Y,14,3
6758,Based on Radio Run,10,Y,GRAND LARCENY AUTO,Y,N,N,17,MALE,BLACK,6.0,160,THN,BROWN,BLK,BRONX,Y,19,2
6759,Based on Radio Run,4,N,not arrested,N,N,N,41,MALE,BLACK,5.8,170,THN,BROWN,BRO,MANHATTAN,Y,6,0
6760,Based on Radio Run,20,Y,PETIT LARCENY,N,N,N,14,MALE,BLACK,5.1,140,MED,BLACK,BLK,MANHATTAN,Y,20,5
6761,Based on Radio Run,15,Y,ROBBERY,N,Y,N,25,FEMALE,BLACK,5.7,135,THN,BROWN,BLK,BROOKLYN,N,22,1
6762,Based on Radio Run,5,N,not arrested,Y,N,Y,25,MALE,BLACK,6.2,180,THN,BROWN,BLK,QUEENS,N,17,0
6763,Based on C/W on Scene,15,N,not arrested,Y,N,Y,16,MALE,WHITE,5.8,130,THN,BROWN,BLK,MANHATTAN,N,1,2
6764,Based on Radio Run,15,N,not arrested,Y,N,N,51,MALE,BLACK,5.8,160,MED,BROWN,BLD,MANHATTAN,N,7,7
6765,Based on Radio Run,25,N,not arrested,Y,N,Y,19,MALE,BLACK,5.1,155,THN,BROWN,BLK,BRONX,Y,20,6
6766,Based on C/W on Scene,5,N,not arrested,Y,Y,Y,33,MALE,BLACK,6.1,240,HEA,BLACK,BLK,BRONX,Y,22,1
6767,Based on Radio Run,10,Y,BURGLARY,N,Y,N,30,MALE,OTHER,5.9,150,MED,BROWN,BLK,BROOKLYN,Y,17,0
6768,Based on Self Initiated,1,Y,CPW,Y,Y,N,40,MALE,BLACK,5.8,210,MED,BROWN,BLK,BROOKLYN,Y,1,2
6769,Based on C/W on Scene,3,N,not arrested,N,N,N,48,MALE,BLACK,5.11,170,THN,BROWN,BLK,BRONX,Y,8,1
6770,Based on Radio Run,0,N,not arrested,N,N,N,23,MALE,BLACK,5.1,140,THN,BROWN,BLK,BRONX,Y,19,0
6771,Based on Self Initiated,3,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,Y,Y,N,32,MALE,WHITE,6.0,215,HEA,OTHER,BRO,QUEENS,Y,16,1
6772,Based on Radio Run,3,N,not arrested,Y,N,Y,60,MALE,WHITE,5.6,150,THN,BROWN,GRY,BRONX,Y,7,1
6773,Based on Radio Run,5,N,not arrested,N,N,N,17,MALE,BLACK,5.236666666666667,167,MED,BROWN,BLK,BROOKLYN,Y,20,1
6774,Based on Self Initiated,5,N,not arrested,N,N,N,27,MALE,WHITE,5.1,215,MED,BROWN,OTHER,BRONX,Y,18,2
6775,Based on Radio Run,3,N,not arrested,N,N,N,47,MALE,WHITE,5.7,140,THN,BROWN,BLK,BROOKLYN,Y,20,1
6776,Based on Radio Run,3,N,not arrested,Y,N,Y,29,MALE,WHITE,5.8,140,THN,BROWN,BLK,BRONX,Y,22,1
6777,Based on Radio Run,1,Y,CRIMINAL MISCHIEF,N,Y,N,21,MALE,WHITE,5.11,170,MED,BROWN,BLK,MANHATTAN,Y,15,0
6778,Based on Radio Run,7,Y,ASSAULT,N,Y,N,27,FEMALE,BLACK,5.6,200,HEA,BROWN,BLK,BROOKLYN,Y,16,8
6779,Based on Radio Run,5,N,not arrested,Y,N,Y,51,MALE,OTHER,6.0,200,MED,BLACK,BLD,BROOKLYN,Y,9,3
6780,Based on Radio Run,15,N,not arrested,Y,Y,Y,18,MALE,BLACK,6.0,165,THN,BROWN,BLK,BROOKLYN,Y,15,2
6781,Based on Radio Run,6,Y,PETIT LARCENY,Y,Y,N,43,MALE,WHITE,5.9,158,MED,BROWN,OTHER,BROOKLYN,Y,18,1
6782,Based on Radio Run,8,N,not arrested,N,N,N,17,MALE,BLACK,5.4,149,THN,BLACK,BLK,BRONX,Y,17,1
6783,Based on Radio Run,5,Y,CPW,Y,Y,Y,42,MALE,BLACK,5.9,200,MED,BROWN,BLK,BROOKLYN,Y,19,1
6784,Based on Self Initiated,14,Y,ASSAULT,Y,Y,N,21,MALE,BLACK,5.1,150,THN,BROWN,BLK,QUEENS,Y,8,0
6785,Based on Self Initiated,1,N,not arrested,Y,N,Y,18,MALE,BLACK,5.8,150,THN,BROWN,BLK,BRONX,Y,21,0
6786,Based on C/W on Scene,15,N,not arrested,Y,N,Y,45,MALE,BLACK,6.1,170,THN,BLACK,GRY,BROOKLYN,N,13,7
6787,Based on Radio Run,5,Y,ROBBERY,Y,Y,Y,20,MALE,BLACK,5.7,150,THN,BROWN,BLK,MANHATTAN,Y,3,2
6788,Based on Self Initiated,27,N,not arrested,N,N,N,57,MALE,WHITE,5.5,145,THN,BROWN,GRY,MANHATTAN,Y,1,2
6789,Based on Radio Run,10,N,not arrested,N,N,N,33,FEMALE,BLACK,5.5,200,HEA,BLACK,BLK,BRONX,Y,9,0
6790,Based on Radio Run,15,N,not arrested,N,N,N,14,MALE,WHITE,5.6,110,THN,BLACK,BLK,BROOKLYN,Y,16,2
6791,Based on Self Initiated,15,N,not arrested,N,N,N,30,MALE,WHITE,5.1,180,HEA,BROWN,GRY,BROOKLYN,Y,1,2
6792,Based on C/W on Scene,10,Y,ROBBERY,N,Y,N,56,MALE,WHITE,5.9,150,MED,BROWN,BLK,MANHATTAN,N,20,3
6793,Based on C/W on Scene,15,N,not arrested,Y,N,Y,12,MALE,BLACK,5.5,150,THN,BROWN,BLK,BRONX,Y,1,1
6794,Based on Radio Run,3,N,not arrested,Y,Y,Y,14,MALE,BLACK,5.5,130,THN,BROWN,BRO,MANHATTAN,Y,23,0
6795,Based on C/W on Scene,5,N,not arrested,N,N,N,25,MALE,WHITE,5.7,165,THN,BROWN,BLK,MANHATTAN,N,0,0
6796,Based on Radio Run,22,N,not arrested,N,N,N,28,MALE,WHITE,6.0,150,THN,OTHER,OTHER,BROOKLYN,Y,22,1
6797,Based on Radio Run,3,N,not arrested,Y,N,Y,31,MALE,WHITE,5.7,150,THN,BROWN,BRO,STATEN ISLAND,Y,23,2
6798,Based on Radio Run,15,Y,PETIT LARCENY,N,Y,N,27,MALE,WHITE,6.0,200,MED,BLACK,BRO,STATEN ISLAND,Y,22,9
6799,Based on Radio Run,5,Y,ASSAULT,Y,N,Y,35,MALE,BLACK,5.1,150,THN,BROWN,BLK,BRONX,Y,9,6
6800,Based on Radio Run,5,N,not arrested,Y,N,Y,38,MALE,OTHER,5.5,160,THN,BLACK,BLK,QUEENS,Y,19,1
6801,Based on Radio Run,10,N,not arrested,N,N,N,25,MALE,BLACK,6.1,160,MED,BROWN,OTHER,BROOKLYN,N,14,4
6802,Based on Radio Run,5,N,not arrested,Y,N,Y,34,MALE,BLACK,5.11,160,MED,BROWN,BLK,BRONX,Y,7,0
6803,Based on Radio Run,11,N,not arrested,N,N,N,25,FEMALE,WHITE,5.8,180,MED,BROWN,BRO,BROOKLYN,Y,1,2
6804,Based on Radio Run,6,N,not arrested,Y,N,Y,30,MALE,BLACK,5.9,240,HEA,BROWN,BLK,BROOKLYN,N,17,1
6805,Based on C/W on Scene,5,N,not arrested,N,N,N,18,FEMALE,OTHER,5.1,120,THN,unknown,BLK,QUEENS,Y,16,6
6806,Based on Self Initiated,10,Y,BURGLARY,Y,Y,N,35,FEMALE,BLACK,5.6000000000000005,175,MED,BROWN,BLK,MANHATTAN,N,0,0
6808,Based on Radio Run,20,N,not arrested,N,N,N,42,MALE,WHITE,6.0,150,THN,BROWN,GRY,BROOKLYN,N,0,1
6809,Based on Self Initiated,4,N,not arrested,N,N,N,43,FEMALE,WHITE,5.3,135,THN,BROWN,BLK,STATEN ISLAND,Y,23,1
6810,Based on Radio Run,5,Y,PETIT LARCENY,N,Y,N,54,MALE,BLACK,5.9,185,MED,BLACK,OTHER,MANHATTAN,N,13,0
6811,Based on Self Initiated,5,N,not arrested,Y,N,Y,39,MALE,BLACK,5.5,170,MED,OTHER,BLK,MANHATTAN,N,22,0
6812,Based on Radio Run,23,N,not arrested,Y,Y,N,27,MALE,BLACK,6.2,180,THN,BROWN,OTHER,BRONX,Y,2,1
6813,Based on Radio Run,9,N,not arrested,Y,N,N,20,MALE,BLACK,5.1,160,THN,BROWN,BLK,MANHATTAN,Y,16,5
6814,Based on C/W on Scene,7,N,not arrested,Y,N,Y,18,MALE,BLACK,5.7,160,MED,BROWN,BLK,BROOKLYN,Y,22,2
6815,Based on Radio Run,17,N,not arrested,Y,N,Y,25,MALE,BLACK,5.8,150,THN,BROWN,BLK,BROOKLYN,Y,21,1
6816,Based on Radio Run,7,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,Y,N,Y,34,MALE,WHITE,6.2,175,MED,BROWN,BLK,BROOKLYN,Y,21,1
6817,Based on Self Initiated,15,N,not arrested,Y,N,Y,27,MALE,BLACK,5.6,240,HEA,BROWN,BLK,QUEENS,Y,21,0
6818,Based on Radio Run,25,Y,ASSAULT,N,Y,N,19,MALE,BLACK,5.11,145,MED,BROWN,BLK,MANHATTAN,Y,18,0
6819,Based on Radio Run,2,N,not arrested,N,N,N,17,MALE,BLACK,5.5,140,THN,BLACK,BRO,BRONX,Y,17,3
6820,Based on Self Initiated,10,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,Y,N,35,MALE,WHITE,6.0,170,MED,BROWN,BLD,BRONX,N,1,1
6821,Based on Radio Run,10,Y,ROBBERY,Y,Y,Y,23,MALE,BLACK,5.1,200,HEA,BROWN,BLD,BRONX,Y,10,1
6822,Based on Radio Run,8,N,not arrested,Y,Y,Y,19,MALE,WHITE,5.6,150,THN,BROWN,BLK,STATEN ISLAND,Y,16,1
6823,Based on Radio Run,5,Y,CPW,Y,Y,Y,17,FEMALE,BLACK,5.6,110,THN,BROWN,BLK,BRONX,N,15,2
6824,Based on Radio Run,10,N,not arrested,N,N,N,21,MALE,WHITE,5.1,130,THN,BLACK,BRO,BRONX,Y,13,5
6825,Based on C/W on Scene,3,N,not arrested,N,N,N,16,MALE,BLACK,5.6,140,MED,BROWN,BLK,MANHATTAN,Y,18,3
6826,Based on Self Initiated,8,N,not arrested,Y,Y,N,28,MALE,BLACK,5.1,200,HEA,BROWN,BLK,MANHATTAN,Y,20,1
6827,Based on Radio Run,1,N,not arrested,Y,N,Y,28,MALE,BLACK,5.9,140,THN,BROWN,BLK,BRONX,Y,18,1
6828,Based on Radio Run,3,N,not arrested,N,N,N,16,MALE,WHITE,5.9,150,THN,BROWN,BRO,BROOKLYN,Y,19,6
6829,Based on Radio Run,9,Y,ROBBERY,Y,Y,Y,45,MALE,BLACK,5.5,165,MED,BLACK,BLK,BRONX,Y,9,4
6830,Based on C/W on Scene,41,N,not arrested,N,N,N,20,MALE,WHITE,5.3,140,THN,BROWN,BLK,BROOKLYN,Y,8,1
6831,Based on Self Initiated,3,N,not arrested,N,N,N,32,MALE,BLACK,6.2,200,MED,BROWN,OTHER,BROOKLYN,N,13,4
6832,Based on C/W on Scene,6,N,not arrested,Y,Y,Y,15,MALE,BLACK,5.3,115,THN,BROWN,OTHER,QUEENS,Y,15,0
6833,Based on Self Initiated,4,Y,PETIT LARCENY,Y,N,Y,44,MALE,BLACK,5.2,120,THN,BROWN,GRY,MANHATTAN,N,10,0
6834,Based on C/W on Scene,5,Y,ASSAULT,Y,Y,Y,18,MALE,BLACK,6.0,180,MED,BROWN,BLK,STATEN ISLAND,Y,18,0
6835,Based on Radio Run,10,N,not arrested,N,N,N,17,MALE,BLACK,5.9,155,THN,BLACK,BLK,BRONX,Y,23,1
6836,Based on C/W on Scene,18,N,not arrested,Y,Y,Y,18,MALE,BLACK,6.0,150,THN,BROWN,BLK,QUEENS,N,14,1
6837,Based on Self Initiated,2,Y,BURGLARY,N,N,N,45,FEMALE,BLACK,4.1,145,HEA,BROWN,BRO,BROOKLYN,Y,18,1
6838,Based on Radio Run,6,N,not arrested,Y,N,Y,35,MALE,OTHER,5.11,180,MED,BROWN,OTHER,BRONX,Y,19,0
6839,Based on Radio Run,7,N,not arrested,N,N,N,60,MALE,WHITE,5.9,160,THN,BLACK,GRY,BROOKLYN,N,14,6
6840,Based on Self Initiated,2,N,not arrested,Y,Y,N,25,MALE,WHITE,6.2,180,THN,BROWN,BLK,BRONX,Y,17,2
6841,Based on Radio Run,10,N,not arrested,Y,Y,N,29,MALE,BLACK,5.1,150,THN,BROWN,BLK,BRONX,N,13,5
6842,Based on Radio Run,12,Y,OTHER,Y,N,N,35,MALE,BLACK,5.7,140,THN,BROWN,BLK,BROOKLYN,N,13,0
6843,Based on Radio Run,5,Y,BURGLARY,Y,Y,N,21,MALE,BLACK,5.8,150,THN,BROWN,BLK,MANHATTAN,Y,13,1
6844,Based on Radio Run,5,Y,GRAND LARCENY,N,Y,N,55,MALE,BLACK,6.1,220,THN,BROWN,GRY,BROOKLYN,Y,0,1
6845,Based on Radio Run,4,N,not arrested,Y,N,Y,45,MALE,BLACK,6.1,230,UNKNOWN,unknown,OTHER,BROOKLYN,Y,18,1
6846,Based on Self Initiated,2,N,not arrested,Y,N,N,20,MALE,WHITE,5.7,160,THN,BROWN,BRO,BRONX,Y,22,6
6847,Based on C/W on Scene,10,N,not arrested,Y,Y,N,30,MALE,WHITE,5.8,167,MED,unknown,BLD,MANHATTAN,N,0,0
6848,Based on Self Initiated,20,N,not arrested,Y,N,N,26,MALE,BLACK,5.7,160,THN,BROWN,BLK,BROOKLYN,N,0,2
6849,Based on Radio Run,5,N,not arrested,N,N,N,38,MALE,WHITE,5.1,170,MED,BROWN,BLK,BROOKLYN,Y,21,1
6850,Based on Radio Run,10,Y,ROBBERY,Y,Y,Y,32,MALE,BLACK,6.0,200,MED,BROWN,BLK,BROOKLYN,Y,23,0
6851,Based on C/W on Scene,5,Y,ASSAULT,N,N,N,62,MALE,WHITE,5.8,160,THN,OTHER,GRY,MANHATTAN,Y,2,1
6852,Based on Radio Run,5,Y,CPW,Y,Y,N,19,MALE,WHITE,5.11,150,THN,BROWN,BRO,BRONX,Y,1,4
6853,Based on Self Initiated,1,Y,CPW,Y,Y,N,25,MALE,BLACK,5.7,155,THN,BROWN,BLK,BRONX,N,16,2
6854,Based on Radio Run,10,N,not arrested,N,N,N,36,MALE,WHITE,5.6,180,MED,OTHER,BRO,STATEN ISLAND,Y,21,0
6855,Based on Radio Run,17,Y,ROBBERY,Y,Y,Y,15,MALE,BLACK,5.5,125,THN,BROWN,BLK,MANHATTAN,N,3,2
6856,Based on Radio Run,5,Y,ROBBERY,Y,Y,Y,21,MALE,BLACK,5.6,170,THN,BLACK,BLK,MANHATTAN,Y,18,2
6857,Based on Radio Run,30,N,not arrested,N,N,N,15,MALE,BLACK,5.4,125,THN,BROWN,BLK,QUEENS,Y,16,8
6858,Based on Radio Run,4,Y,PETIT LARCENY,N,Y,N,34,MALE,WHITE,6.0,170,THN,BROWN,BLK,MANHATTAN,N,21,1
6859,Based on Radio Run,2,N,not arrested,Y,N,N,21,MALE,BLACK,6.0,160,MED,unknown,BLK,BRONX,N,0,5
6860,Based on Radio Run,15,N,not arrested,Y,N,Y,16,MALE,BLACK,5.7,130,THN,BROWN,BLK,BROOKLYN,Y,2,1
6861,Based on C/W on Scene,24,N,not arrested,Y,Y,N,29,FEMALE,BLACK,5.7,163,MED,BROWN,BLK,BRONX,Y,16,0
6862,Based on Radio Run,10,N,not arrested,N,N,N,53,MALE,BLACK,5.11,240,HEA,BROWN,BLK,BROOKLYN,Y,10,1
6863,Based on C/W on Scene,15,N,not arrested,Y,Y,Y,17,MALE,BLACK,5.1,145,THN,BROWN,BLK,BRONX,N,11,5
6864,Based on Radio Run,12,N,not arrested,Y,N,Y,18,MALE,WHITE,5.9,175,THN,BROWN,BLK,QUEENS,Y,20,1
6865,Based on Radio Run,15,N,not arrested,N,N,N,27,MALE,BLACK,5.6,130,MED,BROWN,BLK,BROOKLYN,N,1,9
