STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
3585,2020-04-16,22:47:00,2020,April,Thursday,Based on Self Initiated,APP,POF,81,SGT,77,O,P,PSB,1,CPW,1,Y,(null),Y,Y,CPW,N,(null),N,(null),(null),V,Y,Y,N,N,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(,(null),(null),Y,(null),(null),(null),CM,NERVOUS,19,MALE,BLACK,6,200,MED,BRO,BLK,RIGHT FOREARM A ROSE WITH THE,73,C,(null),550 MOTHER GASTON BLVD,MOTHER GASTON BLVD,1010370,181738,11212,PBBN,BROOKLYN
8768,2020-11-20,16:12:00,2020,November,Friday,Based on Radio Run,APP,POM,67,SGT,67,O,(null),(null),1,MENACING,5,Y,(null),N,Y,MENACING,N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,Y,(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),SA,COMPLIED WITH POLICE'S ORDER,36,MALE,BLACK,6,180,MED,BRO,BLK,(null),67,B,(null),614 E 37 ST,E 37 ST,1000350,173197,11203,PBBS,BROOKLYN
5770,2020-06-17,21:10:00,2020,June,Wednesday,Based on C/W on Scene,APP,POM,802,SGT,802,(null),H,Housin,1,MURDER,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,NORMAL,47,MALE,BLACK,6.1,170,THN,BRO,GRY,THE SHOOTER WAS DESCRIBED TO,73,C,(null),30 GLENMORE AVE,GLENMORE AVE,1009259,183713,11212,PBBN,BROOKLYN
5470,2020-06-12,18:25:00,2020,June,Friday,Based on Radio Run,APP,POM,10,SGT,10,O,(null),(null),1,ASSAULT,5,Y,(null),Y,Y,ASSAULT,N,(null),Y,(null),(null),(null),Y,Y,N,(,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),Y,Y,(null),(null),CM,CONFUSED,40,MALE,BLACK HISPANIC,6,180,MED,BRO,BRO,BLUE AND WHITE SNEAKERS BLUE,10,B,(null),8 AVE && W 23 ST,8 AVE,984669,210807,10011,PBMS,MANHATTAN
2243,2020-03-07,17:40:00,2020,March,Saturday,Based on Radio Run,APP,POM,81,SGT,81,I,(null),(null),1,ROBBERY,5,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,N,(,(,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),(,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,, ,MALE,BLACK, , ,(null),(null),(nu,(null),81,D,(null),194 RALPH AVE,RALPH AVE,1005640,188133,11233,PBBN,BROOKLYN
3834,2020-04-23,00:24:00,2020,April,Thursday,Based on C/W on Scene,APP,POM,121,SSA,121,O,T,Transi,1,ASSAULT,5,Y,(null),N,Y,ASSAULT,N,(null),N,(null),S,V,Y,N,N,N,N,(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),WE,COMPLIANT,53,MALE,BLACK,5.5,198,MED,BRO,BLD,BLUE MEDICAL FACE MASK BLACK,121,B,(null),1280 FOREST AVE,FOREST AVE,947468,167451,10302,PBSI,STATEN ISLAND
2752,2020-03-20,00:36:00,2020,March,Friday,Based on Radio Run,APP,POM,108,SGT,108,O,(null),(null),0,GRAND LARCENY AUTO,1,Y,(null),Y,Y,GRAND LARCENY AUTO,N,(null),N,(null),S,V,Y,N,N,N,N,(null),Y,(null),N,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CALM,17,MALE,BLACK HISPANIC,6.1,190,MED,BRO,BLK,(null),108,C,(null),BARNETT AVE && 48 ST,BARNETT AVE,1007689,212574,11104,PBQN,QUEENS
3055,2020-03-22,05:14:00,2020,March,Sunday,Based on Radio Run,APP,POM,52,SGT,52,I,P,PSB,1,CPW,6,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,,35,MALE,BLACK,5.1,140,THN,BRO,BLK,(null),52,A,(null),2390 DAVIDSON AVE,DAVIDSON AVE,1011062,253131,10468,PBBX,BRONX
8902,2020-12-08,04:15:00,2020,December,Tuesday,Based on Self Initiated,APP,POF,83,LT,83,O,P,PSB,30,GRAND LARCENY AUTO,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),Y,Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,ANNOYED,32,MALE,BLACK,5.7,145,THN,BRO,BLK,TATTOO ON OUTSIDE OF BOTH EYE,83,D,(null),480 KNICKERBOCKER AVE,KNICKERBOCKER AVE,1007017,193703,11237,PBBN,BROOKLYN
8567,2020-10-25,18:55:00,2020,October,Sunday,Based on Radio Run,APP,POF,33,SGT,33,I,P,PSB,1,BURGLARY,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,CALM,16,MALE,BLACK HISPANIC,6,160,THN,BRO,BLK,(null),33,B,LAUNDR,820 RIVERSIDE DR,RIVERSIDE DR,999358,243713,10032,PBMN,MANHATTAN
9217,2020-12-21,21:13:00,2020,December,Monday,Based on Radio Run,APP,POM,110,SGT,110,O,P,PSB,1,ROBBERY,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CONFUSED,18,MALE,ASIAN / PACIFIC ISLANDER,5.8,180,MED,ZZZ,XXX,(null),110,B,(null),QUEENS BLVD && 55 AVE,QUEENS BLVD,1018610,207312,11373,PBQN,QUEENS
5748,2020-06-16,15:05:00,2020,June,Tuesday,Based on Radio Run,APP,POM,803,SGT,803,I,H,Housin,1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,CALM, ,MALE,BLACK, , ,HEA,ZZZ,BLK,,79,D,16,744 PARK AVE,PARK AVE,999409,193434,11206,PBBN,BROOKLYN
3042,2020-03-25,18:12:00,2020,March,Wednesday,Based on Radio Run,APP,POM,72,LT,72,O,P,PSB,1,GRAND LARCENY,0,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,CALM,32,MALE,BLACK HISPANIC,5.7,160,MED,BRO,BLK,,72,C,(null),4 AVE && 53 ST,4 AVE,980275,174191,11220,PBBS,BROOKLYN
1403,2020-02-13,14:25:00,2020,February,Thursday,Based on Self Initiated,APP,POM,60,SGT,60,(null),(null),(null),5,CPW,5,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),ID,UPSET,20,MALE,BLACK,5.1,180,MED,BRO,BLK,FLAMES TATTOO ON NECK,60,D,(null),2128 MERMAID AVE,MERMAID AVE,987347,149147,11224,PBBS,BROOKLYN
6622,2020-08-21,00:11:00,2020,August,Friday,Based on Radio Run,APP,POM,115,SGT,115,O,(null),(null),1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),SA,"AGGRAVATED, COMBATIVE",29,FEMALE,WHITE HISPANIC,5.4,120,MED,BRO,BLK,RED SHIRT RED PANTS,115,D,(null),100 ST && 37 AVE,100 ST,1021026,213465,11368,PBQN,QUEENS
8603,2020-11-22,18:15:00,2020,November,Sunday,Based on Self Initiated,APP,POM,864,SGT,864,S,T,Transi,5,ROBBERY,4,Y,(null),N,Y,ROBBERY,N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(,(null),(null),(null),Y,(null),(null),WE,CALM,44,MALE,BLACK,6.2,170,MED,BRO,BLK,SCRUFFY GOATEE HIGH CHEECKBON,40,B,(null),E 149 ST && GRAND CONC,E 149 ST,1004358,237441,(null),PBBX,BRONX
7925,2020-10-20,17:16:00,2020,October,Tuesday,Based on Radio Run,APP,SGT,77,SGT,77,O,P,PSB,3,CPW,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CALM,35,MALE,WHITE HISPANIC,5.11,150,THN,BRO,BLK,(null),77,C,(null),900 ST MARKS AVE,ST MARKS AVE,1000205,185064,11213,PBBN,BROOKLYN
3122,2020-03-08,12:45:00,2020,March,Sunday,Based on Radio Run,APP,POF,83,LT,83,O,P,PSB,0,CPW,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,,27,MALE,BLACK,5.8,200,MED,BLK,BLK,(null),83,B,(null),23 CORNELIA ST,CORNELIA ST,1007039,189951,11221,PBBN,BROOKLYN
541,2020-01-21,19:33:00,2020,January,Tuesday,Based on Radio Run,APP,POM,807,SGT,807,O,P,PSB,1,GRAND LARCENY,19,Y,(null),N,N,(null),N,(null),N,I,S,V,Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,IRRATE,12,MALE,BLACK,5.2,140,THN,BRO,BLK,UNK,40,A,(null),E 141 ST && BROOK AVE,E 141 ST,1007194,234095,10454,PBBX,BRONX
6240,2020-08-02,17:18:00,2020,August,Sunday,Based on Radio Run,APP,POM,112,SGT,112,O,P,PSB,20,MURDER,23,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),Y,Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,NERVOUS,32,MALE,BLACK,5.11,175,THN,BRO,BLK,(null),102,C,(null),QUEENS BOULEVARD && 82 AVENUE,QUEENS BOULEVARD,1030953,193887,(null),PBQS,QUEENS
2472,2020-02-29,06:05:00,2020,February,Saturday,Based on Radio Run,APP,POF,114,SGT,114,O,(null),(null),0,GRAND LARCENY,20,Y,(null),Y,Y,GRAND LARCENY,N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),Y,(null),(null),SA,COOPERATIVE,18,FEMALE,WHITE HISPANIC,5.3,120,THN,BRO,BRO,BLACK JACKET BLACK PANTS,114,D,(null),4 ST && 27 AVE,4 ST,1002700,221532,11102,PBQN,QUEENS
5678,2020-05-27,06:15:00,2020,May,Wednesday,Based on C/W on Scene,APP,POM,401,SGT,406,O,P,PSB,1,ROBBERY,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,"HOSTILE, AGRGRESSIVE, ANGRY",45,MALE,BLACK,5.1,160,THN,BRO,BLK,UNK,14,C,(null),210 W 30 ST,W 30 ST,986131,212044,10001,PBMS,MANHATTAN
1989,2020-02-23,01:07:00,2020,February,Sunday,Based on Self Initiated,APP,POM,67,SGT,67,(null),(null),(null),2,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,,20,MALE,BLACK,5.9,185,THN,BRO,BLK,(null),67,C,(null),ROCKAWAY PKWY && CHURCH AVE,ROCKAWAY PKWY,1007929,178364,11212,PBBS,BROOKLYN
1789,2020-02-22,17:35:00,2020,February,Saturday,Based on Self Initiated,APP,POM,33,SGT,33,(null),P,PSB,2,CRIMINAL POSSESSION OF MARIHUANA,5,Y,(null),N,N,(null),N,(null),N,(null),S,(null),N,Y,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(,(null),Y,(null),(null),(null),(null),SA,, ,MALE,BLACK HISPANIC,6.2,180,THN,BRO,BLK,(null),33,C,(null),AUDUBON AVE && W 172 ST,AUDUBON AVE,1001795,246381,10032,PBMN,MANHATTAN
6333,2020-03-17,21:03:00,2020,March,Tuesday,Based on Self Initiated,APP,POM,802,SGT,802,O,P,PSB,1,OTHER,3,Y,(null),N,Y,CPW,N,(null),N,(null),(null),V,Y,Y,N,(,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(,(null),(null),Y,(null),(null),Y,SA,NERVOUS,21,MALE,BLACK,5.1,130,THN,BRO,BLK,(null),73,C,(null),361 SUTTER AVE,SUTTER AVE,1010319,182612,11212,PBBN,BROOKLYN
5652,2020-06-13,16:26:00,2020,June,Saturday,Based on Radio Run,APP,POM,63,LT,63,O,P,PSB,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CALM,27,MALE,BLACK,6,165,THN,BRO,BLK,(null),63,A,(null),2023 MILL AVE,MILL AVE,1007853,163966,11234,PBBS,BROOKLYN
4313,2020-05-06,02:30:00,2020,May,Wednesday,Based on Self Initiated,APP,POM,40,LSA,40,O,P,PSB,5,ROBBERY,8,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,COMPLIANT,20,MALE,BLACK,6.3,180,MED,BRO,BRO,,40,B,(null),WILLIS AVENUE BRIDGE APPROACH && BRUCKNER BOULEVARD,WILLIS AVENUE BRIDGE APPR,1004926,234532,(null),PBBX,BRONX
1896,2020-02-25,07:04:00,2020,February,Tuesday,Based on C/W on Scene,APP,POM,1,SGT,1,O,T,Transi,1,ASSAULT,12,N,FEMALE,N,Y,ASSAULT,N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),Y,(null),(null),SA,TALKATIVE / RAMBLING,41,FEMALE,BLACK,5.5,120,THN,ZZZ,BLK,PINK SWEATER,1,D,(null),260 SPRING ST,SPRING ST,982471,203643,10013,PBMS,MANHATTAN
964,2020-01-20,15:23:00,2020,January,Monday,Based on Radio Run,APP,POF,70,SGT,70,O,(null),(null),1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,NORMAL,26,MALE,MIDDLE EASTERN/SOUTHWEST,5.9,160,MED,BRO,BLK,BLACK JACKET BLUE JEANS BLACK,70,B,(null),625 MARLBOROUGH RD,MARLBOROUGH RD,994495,170551,11226,PBBS,BROOKLYN
8372,2020-11-16,01:55:00,2020,November,Monday,Based on Radio Run,APP,POM,44,SGT,44,(null),(null),(null),1,BURGLARY,15,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,COOPERATIVE,28,MALE,BLACK,5.11,230,MED,BRO,BLK,(null),44,B,(null),EAST 161 STREET && JEROME AVENUE,EAST 161 STREET,1006434,244343,(null),PBBX,BRONX
1946,2020-02-28,04:50:00,2020,February,Friday,Based on Radio Run,APP,POM,9,SGT,9,O,P,PSB,1,GRAND LARCENY,10,Y,(null),Y,Y,GRAND LARCENY,N,(null),Y,(null),(null),(null),Y,N,N,(,Y,(null),Y,(null),Y,(null),Y,Y,(null),(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CO,NERVOUS,38,MALE,WHITE HISPANIC,5.8,220,HEA,BRO,BLK,GLOVES WINTER HAT FACEMASK,9,C,(null),309 E 6 ST,E 6 ST,987628,204220,10003,PBMS,MANHATTAN
7515,2020-10-06,21:00:00,2020,October,Tuesday,Based on Radio Run,APP,POM,60,LT,60,(null),P,PSB,0,ASSAULT,20,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,"AGITATED, NERVOUS, SCARED",19,MALE,BLACK,5.8,160,THN,BRO,BLK,(null),60,D,(null),CROPSEY AVE && HART PL,CROPSEY AVE,988238,150809,11224,PBBS,BROOKLYN
7266,2020-09-26,08:43:00,2020,September,Saturday,Based on Radio Run,APP,POM,110,SGT,110,(null),(null),(null),2,CPW,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),Y,(null),(null),(null),CM,INTOX,60,MALE,WHITE HISPANIC,5.8,175,THN,BRO,BLD,(null),110,B,(null),54 AVE && JUNCTION BLVD,54 AVE,1021173,208502,11373,PBQN,QUEENS
2100,2020-03-02,10:45:00,2020,March,Monday,Based on Self Initiated,APP,POM,187,SGT,77,(null),H,Housin,1,CPW,2,Y,(null),N,N,(null),N,(null),N,(null),(null),V,Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,NERVOUS AND HAVING CONVERSATION.,22,MALE,BLACK,5.9,150,THN,ZZZ,BLK,(null),73,C,(null),GLENMORE AVE && ROCKAWAY AVE,GLENMORE AVE,1008921,183736,11212,PBBN,BROOKLYN
5174,2020-05-30,21:52:00,2020,May,Saturday,Based on Radio Run,APP,POM,807,LT,807,O,H,Housin,1,CPW,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,CALM,26,MALE,BLACK,5.7,170,HEA,BRO,BLK,NONE,42,D,(null),730 E 165 ST,E 165 ST,1010765,239621,10456,PBBX,BRONX
3301,2020-04-07,16:41:00,2020,April,Tuesday,Based on Radio Run,APP,POM,33,SGT,33,(null),P,PSB,3,CRIMINAL MISCHIEF,8,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,UPSET,29,FEMALE,BLACK,5.5,160,HEA,BLK,BLK,(null),33,A,(null),EDGECOMBE AVE && W 162 ST,EDGECOMBE AVE,1001475,243457,10032,PBMN,MANHATTAN
5977,2020-07-12,17:40:00,2020,July,Sunday,Based on Radio Run,APP,POF,81,SGT,75,(null),T,Transi,1,GRAND LARCENY,1,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,ANXIOUS,50,FEMALE,BLACK,5.3,90,THN,BRO,BLK,(null),83,C,(null),BROADWAY && LAFAYETTE AVENUE,BROADWAY,1006964,193570,(null),PBBN,BROOKLYN
5069,2020-05-27,23:13:00,2020,May,Wednesday,Based on Radio Run,APP,POM,105,SGT,105,(null),P,PSB,2,ROBBERY,10,Y,(null),Y,Y,ROBBERY,N,(null),N,(null),S,V,Y,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,CALM,19,MALE,WHITE HISPANIC,5.6,170,MED,BRO,BLK,(null),105,D,(null),89 AVENUE A,AVENUE A,988631,203561,10009,PBQS,QUEENS
8054,2020-10-31,09:20:00,2020,October,Saturday,Based on C/W on Scene,APP,POM,60,SGT,60,I,P,PSB,1,GRAND LARCENY AUTO,5,Y,(null),N,Y,CRIMINAL MISCHIEF,N,(null),Y,(null),(null),(null),Y,Y,N,(,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,EXCITED,27,MALE,WHITE, ,175,THN,BRO,BLK,(null),60,B,(null),WEST ST && MURDOCK CT,WEST ST,992783,152618,11223,PBBS,BROOKLYN
7281,2020-09-22,13:38:00,2020,September,Tuesday,Based on C/W on Scene,APP,POM,28,LT,28,(null),(null),(null),1,CPW,51,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),Y,(null),SB,SCARRED,16,MALE,WHITE HISPANIC,5.7,180,MED,BRO,BRO,,28,B,(null),304 W 112 ST,W 112 ST,995908,231478,10026,PBMN,MANHATTAN
4074,2020-03-31,21:08:00,2020,March,Tuesday,Based on C/W on Scene,APP,POF,25,LT,25,(null),H,Housin,1,RECKLESS ENDANGERMENT,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,CALM,19,MALE,BLACK,6.3,180,MED,BRO,BLK,CAMO JACKET,25,A,(null),2 AVE && E 115 ST,2 AVE,1001338,229397,10029,PBMN,MANHATTAN
