Pair	Hypothesis	P-value
STOP_FRISK_TIME-16:07:00	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_FRISK_TIME-16:08:00	Fail to Reject Null Hypothesis	0.4761895448132447
STOP_FRISK_TIME-16:09:00	Fail to Reject Null Hypothesis	0.10674374269092195
STOP_FRISK_TIME-16:10:00	Fail to Reject Null Hypothesis	0.009930309903666203
STOP_FRISK_TIME-16:11:00	Fail to Reject Null Hypothesis	0.877783938893591
STOP_FRISK_TIME-16:12:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-16:13:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-16:14:00	Fail to Reject Null Hypothesis	0.5519676247517982
STOP_FRISK_TIME-16:15:00	Fail to Reject Null Hypothesis	0.696540242383785
STOP_FRISK_TIME-16:16:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-16:17:00	Fail to Reject Null Hypothesis	0.2635785099860006
STOP_FRISK_TIME-16:18:00	Fail to Reject Null Hypothesis	0.8447329689820648
STOP_FRISK_TIME-16:19:00	Fail to Reject Null Hypothesis	0.15607298250187077
STOP_FRISK_TIME-16:20:00	Fail to Reject Null Hypothesis	0.38615807110519884
STOP_FRISK_TIME-16:21:00	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_FRISK_TIME-16:22:00	Fail to Reject Null Hypothesis	0.4781514558323109
STOP_FRISK_TIME-16:23:00	Fail to Reject Null Hypothesis	0.7677973157228477
STOP_FRISK_TIME-16:24:00	Fail to Reject Null Hypothesis	0.5089456612764531
STOP_FRISK_TIME-16:25:00	Fail to Reject Null Hypothesis	0.8223330627018965
STOP_FRISK_TIME-16:26:00	Fail to Reject Null Hypothesis	0.7566376415060623
STOP_FRISK_TIME-16:27:00	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_FRISK_TIME-16:28:00	Fail to Reject Null Hypothesis	0.6276966406217709
STOP_FRISK_TIME-16:29:00	Fail to Reject Null Hypothesis	0.35108021148403035
STOP_FRISK_TIME-16:30:00	Fail to Reject Null Hypothesis	0.572140339447077
STOP_FRISK_TIME-16:31:00	Fail to Reject Null Hypothesis	0.6729578837632416
STOP_FRISK_TIME-16:32:00	Fail to Reject Null Hypothesis	0.2635785099860006
STOP_FRISK_TIME-16:33:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-16:34:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-16:35:00	Fail to Reject Null Hypothesis	0.05574829514588288
STOP_FRISK_TIME-16:36:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-16:37:00	Fail to Reject Null Hypothesis	0.02714671820326188
STOP_FRISK_TIME-16:38:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-16:39:00	Fail to Reject Null Hypothesis	0.0007348390810701557
STOP_FRISK_TIME-16:40:00	Fail to Reject Null Hypothesis	0.45186616526383283
STOP_FRISK_TIME-16:41:00	Fail to Reject Null Hypothesis	0.7566376415060623
STOP_FRISK_TIME-16:42:00	Fail to Reject Null Hypothesis	0.15607298250187077
STOP_FRISK_TIME-16:43:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-16:44:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-16:45:00	Fail to Reject Null Hypothesis	0.03319768530438008
STOP_FRISK_TIME-16:46:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-16:47:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-16:48:00	Reject Null Hypothesis	1.634613002131947e-05
STOP_FRISK_TIME-16:49:00	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_FRISK_TIME-16:50:00	Fail to Reject Null Hypothesis	0.4326960268287896
STOP_FRISK_TIME-16:51:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-16:52:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-16:53:00	Fail to Reject Null Hypothesis	0.019432591811986984
STOP_FRISK_TIME-16:54:00	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_FRISK_TIME-16:55:00	Fail to Reject Null Hypothesis	0.6327510084652984
STOP_FRISK_TIME-16:56:00	Fail to Reject Null Hypothesis	0.877783938893591
STOP_FRISK_TIME-16:57:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-16:58:00	Fail to Reject Null Hypothesis	0.6729578837632416
STOP_FRISK_TIME-16:59:00	Fail to Reject Null Hypothesis	0.20183669578995656
STOP_FRISK_TIME-17:00:00	Reject Null Hypothesis	1.2166736872900329e-06
STOP_FRISK_TIME-17:01:00	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_FRISK_TIME-17:02:00	Fail to Reject Null Hypothesis	0.06935120398011864
STOP_FRISK_TIME-17:03:00	Fail to Reject Null Hypothesis	0.7677973157228477
STOP_FRISK_TIME-17:04:00	Fail to Reject Null Hypothesis	0.5099306200298668
STOP_FRISK_TIME-17:05:00	Fail to Reject Null Hypothesis	0.0027311748833476097
STOP_FRISK_TIME-17:06:00	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_FRISK_TIME-17:07:00	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_FRISK_TIME-17:08:00	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_FRISK_TIME-17:09:00	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_FRISK_TIME-17:10:00	Fail to Reject Null Hypothesis	0.930039040061428
STOP_FRISK_TIME-17:11:00	Fail to Reject Null Hypothesis	0.7066489040931065
STOP_FRISK_TIME-17:12:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-17:13:00	Fail to Reject Null Hypothesis	0.033944602375025154
STOP_FRISK_TIME-17:14:00	Fail to Reject Null Hypothesis	0.6729578837632416
STOP_FRISK_TIME-17:15:00	Fail to Reject Null Hypothesis	0.6662554033171427
STOP_FRISK_TIME-17:16:00	Fail to Reject Null Hypothesis	0.5134056134584533
STOP_FRISK_TIME-17:17:00	Fail to Reject Null Hypothesis	0.6717800001182542
STOP_FRISK_TIME-17:18:00	Fail to Reject Null Hypothesis	0.29484782508216245
STOP_FRISK_TIME-17:19:00	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_FRISK_TIME-17:20:00	Fail to Reject Null Hypothesis	0.0011507479714237807
STOP_FRISK_TIME-17:21:00	Fail to Reject Null Hypothesis	0.6729578837632416
STOP_FRISK_TIME-17:22:00	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_FRISK_TIME-17:23:00	Fail to Reject Null Hypothesis	0.2640778656487735
STOP_FRISK_TIME-17:24:00	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_FRISK_TIME-17:25:00	Fail to Reject Null Hypothesis	0.7365048591063283
STOP_FRISK_TIME-17:26:00	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_FRISK_TIME-17:27:00	Fail to Reject Null Hypothesis	0.8004432886451558
STOP_FRISK_TIME-17:28:00	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_FRISK_TIME-17:29:00	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_FRISK_TIME-17:30:00	Fail to Reject Null Hypothesis	0.28878516968200174
STOP_FRISK_TIME-17:31:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-17:32:00	Fail to Reject Null Hypothesis	0.3220376668460161
STOP_FRISK_TIME-17:33:00	Fail to Reject Null Hypothesis	0.6367648572046376
STOP_FRISK_TIME-17:34:00	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_FRISK_TIME-17:35:00	Fail to Reject Null Hypothesis	0.6726339533756076
STOP_FRISK_TIME-17:36:00	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_FRISK_TIME-17:37:00	Fail to Reject Null Hypothesis	0.8223330627018965
STOP_FRISK_TIME-17:38:00	Fail to Reject Null Hypothesis	0.7677973157228477
STOP_FRISK_TIME-17:39:00	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_FRISK_TIME-17:40:00	Fail to Reject Null Hypothesis	0.9981497120641367
STOP_FRISK_TIME-17:41:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-17:42:00	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_FRISK_TIME-17:43:00	Fail to Reject Null Hypothesis	0.7566376415060623
STOP_FRISK_TIME-17:44:00	Fail to Reject Null Hypothesis	0.8223330627018965
STOP_FRISK_TIME-17:45:00	Fail to Reject Null Hypothesis	0.7703451907442964
STOP_FRISK_TIME-17:46:00	Fail to Reject Null Hypothesis	0.7521497493413617
STOP_FRISK_TIME-17:47:00	Fail to Reject Null Hypothesis	0.6729578837632416
STOP_FRISK_TIME-17:48:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-17:49:00	Fail to Reject Null Hypothesis	0.8447329689820648
STOP_FRISK_TIME-17:50:00	Fail to Reject Null Hypothesis	0.09314678547449096
STOP_FRISK_TIME-17:51:00	Fail to Reject Null Hypothesis	0.8447329689820648
STOP_FRISK_TIME-17:52:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-17:53:00	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_FRISK_TIME-17:54:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-17:55:00	Fail to Reject Null Hypothesis	0.484657194460257
STOP_FRISK_TIME-17:56:00	Fail to Reject Null Hypothesis	0.08942384987702982
STOP_FRISK_TIME-17:57:00	Fail to Reject Null Hypothesis	0.45268259344670525
STOP_FRISK_TIME-17:58:00	Fail to Reject Null Hypothesis	0.7066489040931065
STOP_FRISK_TIME-17:59:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-18:00:00	Fail to Reject Null Hypothesis	0.9129825215942042
STOP_FRISK_TIME-18:01:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-18:02:00	Fail to Reject Null Hypothesis	0.2635785099860006
STOP_FRISK_TIME-18:03:00	Reject Null Hypothesis	4.2427827232021304e-07
STOP_FRISK_TIME-18:04:00	Fail to Reject Null Hypothesis	0.6276966406217709
STOP_FRISK_TIME-18:05:00	Fail to Reject Null Hypothesis	0.001037648301720564
STOP_FRISK_TIME-18:06:00	Fail to Reject Null Hypothesis	0.2640778656487735
STOP_FRISK_TIME-18:07:00	Fail to Reject Null Hypothesis	0.877783938893591
STOP_FRISK_TIME-18:08:00	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_FRISK_TIME-18:09:00	Fail to Reject Null Hypothesis	0.5519676247517982
STOP_FRISK_TIME-18:10:00	Fail to Reject Null Hypothesis	0.7133507341074168
STOP_FRISK_TIME-18:12:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-18:13:00	Reject Null Hypothesis	1.203076213390046e-06
STOP_FRISK_TIME-18:14:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-18:15:00	Fail to Reject Null Hypothesis	0.6652160924216525
STOP_FRISK_TIME-18:16:00	Fail to Reject Null Hypothesis	0.20183669578995656
STOP_FRISK_TIME-18:17:00	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_FRISK_TIME-18:18:00	Fail to Reject Null Hypothesis	0.1414045182194423
STOP_FRISK_TIME-18:19:00	Fail to Reject Null Hypothesis	0.09033402422689088
STOP_FRISK_TIME-18:20:00	Fail to Reject Null Hypothesis	0.7314531859195115
STOP_FRISK_TIME-18:21:00	Fail to Reject Null Hypothesis	0.7566376415060623
STOP_FRISK_TIME-18:22:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-18:23:00	Fail to Reject Null Hypothesis	0.004048927043685364
STOP_FRISK_TIME-18:24:00	Fail to Reject Null Hypothesis	0.7066489040931065
STOP_FRISK_TIME-18:25:00	Fail to Reject Null Hypothesis	0.38615807110519884
STOP_FRISK_TIME-18:26:00	Fail to Reject Null Hypothesis	0.8004432886451558
STOP_FRISK_TIME-18:27:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-18:28:00	Fail to Reject Null Hypothesis	0.8447329689820648
STOP_FRISK_TIME-18:29:00	Fail to Reject Null Hypothesis	0.6276966406217709
STOP_FRISK_TIME-18:30:00	Fail to Reject Null Hypothesis	0.7133507341074168
STOP_FRISK_TIME-18:31:00	Fail to Reject Null Hypothesis	0.2571281949189146
STOP_FRISK_TIME-18:32:00	Fail to Reject Null Hypothesis	0.2635785099860006
STOP_FRISK_TIME-18:33:00	Fail to Reject Null Hypothesis	0.1908032628916172
STOP_FRISK_TIME-18:34:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-18:35:00	Fail to Reject Null Hypothesis	0.6717800001182542
STOP_FRISK_TIME-18:36:00	Fail to Reject Null Hypothesis	0.20183669578995656
STOP_FRISK_TIME-18:37:00	Fail to Reject Null Hypothesis	0.2571281949189146
STOP_FRISK_TIME-18:38:00	Fail to Reject Null Hypothesis	0.02428704560677688
STOP_FRISK_TIME-18:39:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-18:40:00	Fail to Reject Null Hypothesis	0.4942653164536126
STOP_FRISK_TIME-18:41:00	Fail to Reject Null Hypothesis	0.0013703769800186578
STOP_FRISK_TIME-18:42:00	Fail to Reject Null Hypothesis	0.6729578837632416
STOP_FRISK_TIME-18:43:00	Fail to Reject Null Hypothesis	0.3205604650112504
STOP_FRISK_TIME-18:44:00	Fail to Reject Null Hypothesis	0.8447329689820648
STOP_FRISK_TIME-18:45:00	Fail to Reject Null Hypothesis	5.396504797720986e-05
STOP_FRISK_TIME-18:46:00	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_FRISK_TIME-18:47:00	Fail to Reject Null Hypothesis	0.8447329689820648
STOP_FRISK_TIME-18:48:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-18:49:00	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_FRISK_TIME-18:50:00	Fail to Reject Null Hypothesis	0.5347773813769721
STOP_FRISK_TIME-18:51:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-18:52:00	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_FRISK_TIME-18:53:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-18:54:00	Fail to Reject Null Hypothesis	0.15588057510612927
STOP_FRISK_TIME-18:55:00	Fail to Reject Null Hypothesis	0.035476328057168195
STOP_FRISK_TIME-18:56:00	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_FRISK_TIME-18:57:00	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_FRISK_TIME-18:58:00	Fail to Reject Null Hypothesis	0.011367289355458755
STOP_FRISK_TIME-18:59:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-19:00:00	Fail to Reject Null Hypothesis	0.7632935454934646
STOP_FRISK_TIME-19:01:00	Fail to Reject Null Hypothesis	0.7956490764218231
STOP_FRISK_TIME-19:02:00	Fail to Reject Null Hypothesis	0.09059131339216027
STOP_FRISK_TIME-19:03:00	Fail to Reject Null Hypothesis	0.5089456612764531
STOP_FRISK_TIME-19:04:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-19:05:00	Fail to Reject Null Hypothesis	0.745872140340587
STOP_FRISK_TIME-19:06:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-19:07:00	Fail to Reject Null Hypothesis	0.39304914544351705
STOP_FRISK_TIME-19:09:00	Fail to Reject Null Hypothesis	0.08942384987702982
STOP_FRISK_TIME-19:10:00	Fail to Reject Null Hypothesis	0.7489620144057358
STOP_FRISK_TIME-19:11:00	Fail to Reject Null Hypothesis	0.7956490764218231
STOP_FRISK_TIME-19:12:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-19:13:00	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_FRISK_TIME-19:14:00	Fail to Reject Null Hypothesis	0.019844035870217547
STOP_FRISK_TIME-19:15:00	Fail to Reject Null Hypothesis	0.2011976146212248
STOP_FRISK_TIME-19:16:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-19:17:00	Fail to Reject Null Hypothesis	0.2635785099860006
STOP_FRISK_TIME-19:18:00	Fail to Reject Null Hypothesis	0.8763016485202793
STOP_FRISK_TIME-19:19:00	Fail to Reject Null Hypothesis	0.6729578837632416
STOP_FRISK_TIME-19:20:00	Fail to Reject Null Hypothesis	0.5025616223830522
STOP_FRISK_TIME-19:21:00	Fail to Reject Null Hypothesis	0.6729578837632416
STOP_FRISK_TIME-19:22:00	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_FRISK_TIME-19:23:00	Fail to Reject Null Hypothesis	0.008818933376564584
STOP_FRISK_TIME-19:24:00	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_FRISK_TIME-19:25:00	Fail to Reject Null Hypothesis	0.6656241448349118
STOP_FRISK_TIME-19:26:00	Fail to Reject Null Hypothesis	0.006982684014580946
STOP_FRISK_TIME-19:27:00	Fail to Reject Null Hypothesis	0.1414045182194423
STOP_FRISK_TIME-19:28:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-19:29:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-19:30:00	Fail to Reject Null Hypothesis	0.5765593863031001
STOP_FRISK_TIME-19:31:00	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_FRISK_TIME-19:32:00	Fail to Reject Null Hypothesis	0.02968758192390213
STOP_FRISK_TIME-19:33:00	Fail to Reject Null Hypothesis	0.7677973157228477
STOP_FRISK_TIME-19:34:00	Fail to Reject Null Hypothesis	0.6717800001182542
STOP_FRISK_TIME-19:35:00	Fail to Reject Null Hypothesis	0.745872140340587
STOP_FRISK_TIME-19:36:00	Fail to Reject Null Hypothesis	0.1908032628916172
STOP_FRISK_TIME-19:37:00	Fail to Reject Null Hypothesis	0.2571281949189146
STOP_FRISK_TIME-19:38:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-19:39:00	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_FRISK_TIME-19:40:00	Fail to Reject Null Hypothesis	0.5755783131199169
STOP_FRISK_TIME-19:41:00	Fail to Reject Null Hypothesis	0.5519676247517982
STOP_FRISK_TIME-19:42:00	Fail to Reject Null Hypothesis	0.2784431852170597
STOP_FRISK_TIME-19:43:00	Fail to Reject Null Hypothesis	0.39304914544351705
STOP_FRISK_TIME-19:44:00	Fail to Reject Null Hypothesis	0.45268259344670525
STOP_FRISK_TIME-19:45:00	Fail to Reject Null Hypothesis	0.7082317766355899
STOP_FRISK_TIME-19:46:00	Fail to Reject Null Hypothesis	0.6276966406217709
STOP_FRISK_TIME-19:47:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-19:48:00	Fail to Reject Null Hypothesis	0.7566376415060623
STOP_FRISK_TIME-19:49:00	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_FRISK_TIME-19:50:00	Fail to Reject Null Hypothesis	0.842252267700792
STOP_FRISK_TIME-19:51:00	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_FRISK_TIME-19:52:00	Fail to Reject Null Hypothesis	0.5089456612764531
STOP_FRISK_TIME-19:53:00	Fail to Reject Null Hypothesis	0.4073283153640822
STOP_FRISK_TIME-19:54:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-19:55:00	Fail to Reject Null Hypothesis	0.7179646625592255
STOP_FRISK_TIME-19:56:00	Fail to Reject Null Hypothesis	0.6928961461314707
STOP_FRISK_TIME-19:57:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-19:58:00	Fail to Reject Null Hypothesis	0.7566376415060623
STOP_FRISK_TIME-19:59:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-20:00:00	Fail to Reject Null Hypothesis	0.6656241448349118
STOP_FRISK_TIME-20:01:00	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_FRISK_TIME-20:02:00	Fail to Reject Null Hypothesis	0.35108021148403035
STOP_FRISK_TIME-20:03:00	Fail to Reject Null Hypothesis	0.5722893773621909
STOP_FRISK_TIME-20:04:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-20:05:00	Fail to Reject Null Hypothesis	0.3624514742681181
STOP_FRISK_TIME-20:06:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-20:07:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-20:08:00	Fail to Reject Null Hypothesis	0.7521497493413617
STOP_FRISK_TIME-20:09:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-20:10:00	Fail to Reject Null Hypothesis	0.7956490764218231
STOP_FRISK_TIME-20:11:00	Fail to Reject Null Hypothesis	0.6652160924216525
STOP_FRISK_TIME-20:12:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-20:13:00	Fail to Reject Null Hypothesis	0.004048927043685364
STOP_FRISK_TIME-20:14:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-20:15:00	Fail to Reject Null Hypothesis	0.5907023746262225
STOP_FRISK_TIME-20:16:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-20:17:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-20:18:00	Fail to Reject Null Hypothesis	0.45268259344670525
STOP_FRISK_TIME-20:19:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-20:20:00	Fail to Reject Null Hypothesis	0.19815617250307627
STOP_FRISK_TIME-20:21:00	Fail to Reject Null Hypothesis	0.877783938893591
STOP_FRISK_TIME-20:22:00	Fail to Reject Null Hypothesis	0.6276966406217709
STOP_FRISK_TIME-20:23:00	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_FRISK_TIME-20:24:00	Fail to Reject Null Hypothesis	0.6276966406217709
STOP_FRISK_TIME-20:25:00	Fail to Reject Null Hypothesis	0.5377847555605606
STOP_FRISK_TIME-20:26:00	Fail to Reject Null Hypothesis	0.15588057510612927
STOP_FRISK_TIME-20:27:00	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_FRISK_TIME-20:28:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-20:29:00	Fail to Reject Null Hypothesis	0.3056415330805409
STOP_FRISK_TIME-20:30:00	Fail to Reject Null Hypothesis	0.5060706811018664
STOP_FRISK_TIME-20:31:00	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_FRISK_TIME-20:32:00	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_FRISK_TIME-20:33:00	Fail to Reject Null Hypothesis	0.6729578837632416
STOP_FRISK_TIME-20:34:00	Fail to Reject Null Hypothesis	0.03372826750416055
STOP_FRISK_TIME-20:35:00	Fail to Reject Null Hypothesis	0.5089456612764531
STOP_FRISK_TIME-20:36:00	Fail to Reject Null Hypothesis	0.09033402422689088
STOP_FRISK_TIME-20:37:00	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_FRISK_TIME-20:38:00	Fail to Reject Null Hypothesis	0.20183669578995656
STOP_FRISK_TIME-20:39:00	Fail to Reject Null Hypothesis	0.6276966406217709
STOP_FRISK_TIME-20:40:00	Fail to Reject Null Hypothesis	0.7703451907442964
STOP_FRISK_TIME-20:41:00	Fail to Reject Null Hypothesis	0.3441828525369875
STOP_FRISK_TIME-20:42:00	Fail to Reject Null Hypothesis	0.45268259344670525
STOP_FRISK_TIME-20:43:00	Fail to Reject Null Hypothesis	0.7677973157228477
STOP_FRISK_TIME-20:44:00	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_FRISK_TIME-20:45:00	Fail to Reject Null Hypothesis	0.0741587648880142
STOP_FRISK_TIME-20:46:00	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_FRISK_TIME-20:47:00	Fail to Reject Null Hypothesis	0.7566376415060623
STOP_FRISK_TIME-20:48:00	Fail to Reject Null Hypothesis	0.02714671820326188
STOP_FRISK_TIME-20:49:00	Fail to Reject Null Hypothesis	0.7566376415060623
